source,price,total_area_m2,covered_area_m2,rooms,bedrooms,bathrooms,property_type,neighborhood,lat,lon,bedrooms_missing,bathrooms_missing,rooms_missing
A,823.0,43.0,43.0,2.0,1.0,1.0,departamento,colegiales,-34.55163479349644,-58.45242894095541,1,0,0
A,581.0,48.0,48.0,2.0,1.0,1.0,departamento,caballito,-34.6129590534536,-58.44361101255894,0,0,0
A,273.0,35.0,35.0,1.0,1.0,1.0,departamento,almagro,-34.62319384258491,-58.42335899251121,0,0,0
A,681.0,52.0,52.0,2.0,1.0,1.0,departamento,san telmo,-34.63262529686091,-58.350523612124846,0,0,0
A,525.0,35.0,35.0,2.0,1.0,1.0,departamento,colegiales,-34.58344314332701,-58.443031372888406,0,0,0
A,771.0,74.0,74.0,2.0,1.0,1.0,ph,san telmo,-34.62761832189137,-58.372185880265405,0,0,0
A,433.0,36.0,36.0,1.0,1.0,1.0,departamento,flores,-34.64104822049308,-58.47126875977132,0,0,0
A,860.0,63.0,63.0,3.0,2.0,2.0,ph,villa urquiza,-34.582805327393686,-58.498275013863136,0,0,0
A,946.0,60.0,60.0,3.0,2.0,1.0,casa,colegiales,-34.58543960564521,-58.44811036909199,0,0,0
A,571.0,32.0,32.0,2.0,1.0,1.0,departamento,boedo,-34.613175585326175,-58.39836004739859,0,0,0
A,766.0,55.0,55.0,2.0,1.0,1.0,departamento,flores,-34.62610335812096,-58.46515948404018,0,0,0
A,593.0,57.0,57.0,2.0,1.0,1.0,departamento,villa urquiza,-34.574062453210416,-58.48430463600132,0,0,0
A,536.0,33.0,33.0,2.0,1.0,1.0,departamento,caballito,-34.614095782852694,-58.47523441132534,0,0,0
A,967.0,67.0,67.0,2.0,1.0,1.0,departamento,caballito,-34.618960689114765,-58.45030065737048,0,0,0
A,611.0,44.0,44.0,1.0,1.0,1.0,departamento,belgrano,-34.568979345325275,-58.48077047032574,0,1,0
A,461.0,39.0,39.0,2.0,1.0,1.0,departamento,boedo,-34.628586812715,-58.425296507088085,0,0,0
A,349.0,30.0,30.0,1.0,1.0,1.0,departamento,villa crespo,-34.603769003520455,-58.43183416931468,0,1,0
A,796.0,62.0,62.0,3.0,1.0,1.0,departamento,palermo,-34.55483875672463,-58.42697090382038,1,0,0
A,439.0,40.0,40.0,1.0,1.0,1.0,departamento,flores,-34.629271194880246,-58.44641051551382,1,0,0
A,895.0,42.0,42.0,2.0,1.0,1.0,departamento,nunez,-34.528469429724645,-58.46247486165872,0,0,0
A,973.0,52.0,52.0,3.0,2.0,1.0,departamento,villa urquiza,-34.58684456657004,-58.469631108402446,0,0,0
A,547.0,39.0,39.0,2.0,1.0,1.0,departamento,villa urquiza,-34.56214105108064,-58.50755011509262,0,0,0
A,575.0,35.0,35.0,2.0,1.0,1.0,ph,belgrano,-34.570311000576794,-58.45480485940296,0,0,0
A,819.0,64.0,64.0,4.0,3.0,2.0,departamento,boedo,-34.63040898996263,-58.42878570795778,0,0,0
A,926.0,54.0,54.0,2.0,1.0,1.0,departamento,palermo,-34.582561322372655,-58.4266157291019,0,0,0
A,419.0,51.0,51.0,3.0,2.0,1.0,departamento,boedo,-34.6161329249943,-58.430380653316845,0,0,0
A,597.0,46.0,46.0,3.0,2.0,1.0,departamento,flores,-34.63111779840671,-58.4675333933643,0,0,0
A,877.0,51.0,51.0,2.0,1.0,1.0,departamento,almagro,-34.62856802823759,-58.41000701333698,0,1,0
A,953.0,60.0,60.0,3.0,2.0,2.0,casa,villa crespo,-34.5966599990779,-58.43111247018853,0,0,0
A,713.0,40.0,40.0,1.0,1.0,1.0,departamento,recoleta,-34.584739515367325,-58.392422246685086,0,0,0
A,528.0,41.0,41.0,1.0,1.0,1.0,departamento,palermo,-34.59423157300245,-58.41883774356894,0,0,0
A,933.0,51.0,51.0,2.0,1.0,1.0,departamento,belgrano,-34.55834142010091,-58.46038147727453,0,0,0
A,719.0,47.0,47.0,2.0,1.0,1.0,departamento,caballito,-34.62462571277572,-58.44879691547409,0,0,0
A,697.0,37.0,37.0,2.0,1.0,1.0,departamento,recoleta,-34.59435214628403,-58.37836468701504,0,0,0
A,653.0,44.0,44.0,2.0,1.0,1.0,departamento,villa crespo,-34.60086985769195,-58.437545657019896,0,0,0
A,459.0,49.0,49.0,2.0,1.0,1.0,departamento,boedo,-34.63777661302997,-58.41488493182554,0,0,0
A,891.0,55.0,55.0,3.0,2.0,1.0,departamento,villa urquiza,-34.5928835548525,-58.48602381339984,0,0,0
A,543.0,43.0,43.0,2.0,1.0,1.0,departamento,villa urquiza,-34.585986203257136,-58.4954901817662,0,0,0
A,805.0,38.0,38.0,2.0,1.0,1.0,departamento,caballito,-34.61581992369118,-58.4371041215604,0,0,0
A,827.0,61.0,61.0,2.0,1.0,1.0,departamento,nunez,-34.57161130896183,-58.473105184276655,1,0,0
A,503.0,27.0,27.0,1.0,1.0,1.0,departamento,recoleta,-34.58470005601558,-58.39696803501546,0,0,0
A,570.0,45.0,45.0,2.0,1.0,1.0,departamento,villa urquiza,-34.57279117704419,-58.47972548268779,0,0,0
A,877.0,44.0,44.0,2.0,1.0,1.0,departamento,colegiales,-34.56354965493284,-58.453617798954255,0,0,0
A,533.0,38.0,38.0,1.0,1.0,1.0,departamento,nunez,-34.53421482397513,-58.44741283609122,0,0,0
A,739.0,54.0,54.0,3.0,2.0,2.0,departamento,san telmo,-34.61544153181751,-58.37815371814741,0,0,0
A,495.0,33.0,33.0,1.0,1.0,1.0,departamento,recoleta,-34.588796438070524,-58.41068015196774,0,0,0
A,828.0,46.0,46.0,2.0,1.0,1.0,departamento,colegiales,-34.56184975238227,-58.45930835977722,0,0,0
A,812.0,46.0,46.0,2.0,1.0,1.0,departamento,nunez,-34.53989320744941,-58.45826852544847,0,0,0
A,473.0,30.0,30.0,1.0,1.0,1.0,departamento,villa urquiza,-34.56229345847453,-58.49275009085415,1,0,0
A,439.0,40.0,40.0,1.0,1.0,1.0,departamento,villa urquiza,-34.581311592734075,-58.47120493740494,1,0,0
A,239.0,23.0,23.0,2.0,1.0,1.0,departamento,boedo,-34.62709308352796,-58.4014136302975,1,0,0
A,725.0,57.0,57.0,2.0,1.0,1.0,departamento,san telmo,-34.63671022265388,-58.38577779385817,0,0,0
A,620.0,51.0,51.0,1.0,1.0,1.0,departamento,belgrano,-34.57926537003735,-58.46650825149156,0,0,0
A,778.0,47.0,47.0,2.0,1.0,1.0,departamento,almagro,-34.61631017316641,-58.41204589876932,0,0,0
A,588.0,30.0,30.0,1.0,1.0,1.0,departamento,villa crespo,-34.604715276273204,-58.42832927847601,1,0,0
A,699.0,64.0,64.0,4.0,3.0,2.0,departamento,san telmo,-34.612678253057034,-58.37670415167903,0,0,0
A,742.0,52.0,52.0,3.0,2.0,2.0,departamento,nunez,-34.52638484574321,-58.46096032516511,0,0,0
A,484.0,38.0,38.0,2.0,1.0,1.0,departamento,villa crespo,-34.610477383070815,-58.44267359110477,0,0,0
A,404.0,31.0,31.0,2.0,1.0,1.0,departamento,colegiales,-34.58487158169581,-58.458674622412914,0,0,0
A,320.0,20.0,20.0,1.0,1.0,1.0,departamento,palermo,-34.5728342689953,-58.44345190538799,1,0,0
A,630.0,61.0,61.0,3.0,2.0,1.0,ph,flores,-34.63537187772916,-58.4725174679068,0,0,0
A,688.0,31.0,31.0,1.0,1.0,1.0,departamento,palermo,-34.577434505868624,-58.44333097129627,0,0,0
A,248.0,25.0,25.0,1.0,1.0,1.0,departamento,boedo,-34.616235935957384,-58.41652969989408,0,0,0
A,235.0,25.0,25.0,1.0,1.0,1.0,departamento,flores,-34.62397857452648,-58.47302975254048,1,0,0
A,468.0,41.0,41.0,1.0,1.0,1.0,departamento,caballito,-34.64453465833613,-58.4284871814519,0,0,0
A,533.0,32.0,32.0,1.0,1.0,1.0,departamento,nunez,-34.5487847329617,-58.47255536960463,0,0,0
A,896.0,37.0,37.0,2.0,1.0,1.0,departamento,belgrano,-34.57842883157727,-58.456533454033085,0,0,0
A,487.0,46.0,46.0,2.0,1.0,1.0,departamento,boedo,-34.62905653363011,-58.40994097014965,0,0,0
A,857.0,43.0,43.0,2.0,1.0,1.0,departamento,nunez,-34.54267787393583,-58.46636163948631,0,0,0
A,578.0,42.0,42.0,2.0,1.0,1.0,departamento,almagro,-34.625134499067364,-58.42692745420723,0,0,0
A,781.0,44.0,44.0,2.0,1.0,1.0,departamento,villa urquiza,-34.56239716956174,-58.488563230103445,0,0,0
A,577.0,36.0,36.0,1.0,1.0,1.0,departamento,recoleta,-34.581677224916014,-58.39729046663464,0,0,0
A,999.0,59.0,59.0,3.0,2.0,1.0,departamento,colegiales,-34.5832048094648,-58.45724605956992,0,0,0
A,538.0,34.0,34.0,2.0,1.0,1.0,departamento,villa crespo,-34.59681577834944,-58.43244309512397,0,0,0
A,524.0,51.0,51.0,2.0,1.0,1.0,departamento,villa urquiza,-34.56793353347716,-58.49909615867805,0,0,0
A,866.0,72.0,72.0,2.0,1.0,1.0,departamento,san telmo,-34.622194339931774,-58.37021742966746,0,0,0
A,501.0,35.0,35.0,2.0,1.0,1.0,departamento,caballito,-34.628329373087944,-58.43425888558998,0,0,0
A,432.0,34.0,34.0,2.0,1.0,1.0,departamento,flores,-34.64043154314328,-58.458768628443416,0,0,0
A,547.0,58.0,58.0,3.0,2.0,1.0,departamento,flores,-34.64607183825193,-58.46820897942671,0,0,0
A,538.0,43.0,43.0,2.0,1.0,1.0,ph,almagro,-34.62032778958297,-58.433042964339,0,0,0
A,801.0,58.0,58.0,2.0,1.0,1.0,departamento,villa crespo,-34.59622071030998,-58.42856312545605,0,0,0
A,865.0,63.0,63.0,2.0,1.0,1.0,departamento,palermo,-34.56587556975153,-58.44383496038622,0,0,0
A,250.0,24.0,24.0,1.0,1.0,1.0,departamento,san telmo,-34.62302586067828,-58.37115937404264,0,0,0
A,209.0,23.0,23.0,2.0,1.0,1.0,departamento,boedo,-34.63526080145738,-58.40519199538224,0,1,0
A,522.0,40.0,40.0,1.0,1.0,1.0,departamento,san telmo,-34.62886041417492,-58.3492023225282,0,0,0
A,707.0,58.0,58.0,2.0,1.0,1.0,departamento,recoleta,-34.6004381515691,-58.38286908521589,0,0,0
A,436.0,34.0,34.0,2.0,1.0,1.0,departamento,almagro,-34.5931470879346,-58.42786168560132,0,0,0
A,378.0,29.0,29.0,1.0,1.0,1.0,departamento,villa urquiza,-34.552335746490485,-58.47996309188037,1,1,0
A,402.0,28.0,28.0,2.0,1.0,1.0,departamento,villa urquiza,-34.574779338900534,-58.46055377483466,0,0,0
A,840.0,47.0,47.0,2.0,1.0,1.0,ph,san telmo,-34.61798211958405,-58.36819984408252,0,0,0
A,778.0,52.0,52.0,2.0,1.0,1.0,departamento,villa crespo,-34.59977270929727,-58.4525894132894,0,1,0
A,670.0,62.0,62.0,3.0,2.0,2.0,departamento,san telmo,-34.63158249581473,-58.37395680356733,0,0,0
A,584.0,39.0,39.0,2.0,1.0,1.0,departamento,almagro,-34.60873815826056,-58.43909947532191,0,0,0
A,308.0,21.0,21.0,2.0,1.0,1.0,departamento,flores,-34.633465604675,-58.461060514881936,0,1,0
A,371.0,22.0,22.0,1.0,1.0,1.0,departamento,villa urquiza,-34.565664269859944,-58.47503044229137,1,0,0
A,566.0,29.0,29.0,1.0,1.0,1.0,departamento,palermo,-34.589010255545155,-58.42970259635545,0,0,0
A,366.0,20.0,20.0,2.0,1.0,1.0,departamento,palermo,-34.58324558658937,-58.441595881871216,1,1,0
A,521.0,32.0,32.0,1.0,1.0,1.0,departamento,boedo,-34.61883073644406,-58.42001643126002,0,0,0
A,600.0,60.0,60.0,3.0,2.0,1.0,casa,san telmo,-34.61487343340928,-58.393969273178605,0,0,0
A,350.0,20.0,20.0,1.0,1.0,1.0,departamento,colegiales,-34.56744333482829,-58.44063764642561,0,0,0
A,466.0,40.0,40.0,1.0,1.0,1.0,departamento,flores,-34.63002519301544,-58.44578672659274,0,0,0
A,670.0,63.0,63.0,2.0,1.0,1.0,departamento,boedo,-34.62915494201125,-58.40760206891141,0,1,0
A,405.0,29.0,29.0,1.0,1.0,1.0,departamento,san telmo,-34.62317169117398,-58.3893810096973,0,0,0
A,737.0,45.0,45.0,2.0,1.0,1.0,departamento,recoleta,-34.58373323572992,-58.40349877871155,0,0,0
A,662.0,54.0,54.0,3.0,2.0,1.0,departamento,villa urquiza,-34.60883512786282,-58.49492395114102,0,0,0
A,628.0,33.0,33.0,1.0,1.0,1.0,departamento,palermo,-34.57463872186734,-58.425755723037774,0,0,0
A,738.0,48.0,48.0,2.0,1.0,1.0,departamento,san telmo,-34.62662978836031,-58.364264461044186,0,0,0
A,756.0,77.0,77.0,3.0,2.0,1.0,ph,villa crespo,-34.58208976379506,-58.44769081498217,0,0,0
A,769.0,44.0,44.0,2.0,1.0,1.0,departamento,belgrano,-34.55964701358476,-58.44674268769235,1,0,0
A,537.0,31.0,31.0,1.0,1.0,1.0,departamento,villa urquiza,-34.585060621232586,-58.4796257594519,0,0,0
A,777.0,63.0,63.0,4.0,3.0,2.0,departamento,boedo,-34.63125555875777,-58.44226844188153,0,0,0
A,626.0,46.0,46.0,2.0,1.0,1.0,departamento,villa crespo,-34.604104337643186,-58.418098769115886,0,0,0
A,940.0,46.0,46.0,2.0,1.0,1.0,ph,palermo,-34.57995099174495,-58.43741869222427,0,0,0
A,303.0,33.0,33.0,1.0,1.0,1.0,departamento,nunez,-34.55630116362969,-58.46937347627359,0,0,0
A,592.0,42.0,42.0,2.0,1.0,1.0,departamento,colegiales,-34.58454577494845,-58.450945261953,0,0,0
A,417.0,41.0,41.0,2.0,1.0,1.0,departamento,boedo,-34.61992986405142,-58.43472717696669,0,0,0
A,539.0,23.0,23.0,1.0,1.0,1.0,departamento,palermo,-34.5935257788292,-58.41916756452699,0,0,0
A,417.0,41.0,41.0,2.0,1.0,1.0,departamento,boedo,-34.61992986405142,-58.43472717696669,0,0,0
A,447.0,35.0,35.0,2.0,1.0,1.0,ph,almagro,-34.59874862187788,-58.42588950430746,0,0,0
A,434.0,31.0,31.0,1.0,1.0,1.0,departamento,boedo,-34.621515861025564,-58.41919216598203,0,0,0
A,486.0,37.0,37.0,2.0,1.0,1.0,ph,san telmo,-34.63775431979256,-58.37184769883065,0,0,0
A,364.0,30.0,30.0,2.0,1.0,1.0,departamento,villa crespo,-34.61544023096283,-58.43946547936165,0,0,0
A,417.0,51.0,51.0,2.0,1.0,1.0,departamento,boedo,-34.63156633059146,-58.41130226163877,0,0,0
A,385.0,34.0,34.0,1.0,1.0,1.0,departamento,villa urquiza,-34.57195779359584,-58.51899253064238,0,0,0
A,568.0,40.0,40.0,2.0,1.0,1.0,departamento,villa urquiza,-34.57592540051919,-58.490361332093,0,0,0
A,319.0,31.0,31.0,1.0,1.0,1.0,departamento,boedo,-34.62786609306052,-58.41913662140978,0,0,0
A,543.0,36.0,36.0,2.0,1.0,1.0,departamento,villa urquiza,-34.58302871766847,-58.48616058747023,0,0,0
A,440.0,36.0,36.0,1.0,1.0,1.0,departamento,nunez,-34.535711801875294,-58.47289493834164,0,0,0
A,624.0,40.0,40.0,2.0,1.0,1.0,departamento,colegiales,-34.58037581253514,-58.43819682012263,0,0,0
A,483.0,43.0,43.0,2.0,1.0,1.0,departamento,almagro,-34.622870382013225,-58.43191103415284,0,0,0
A,479.0,45.0,45.0,1.0,1.0,1.0,departamento,villa urquiza,-34.55567335568817,-58.50440240381202,0,0,0
A,408.0,28.0,28.0,1.0,1.0,1.0,departamento,belgrano,-34.5701005503925,-58.45501426859532,0,0,0
A,796.0,69.0,69.0,3.0,2.0,1.0,casa,villa urquiza,-34.58030792380693,-58.48365083195334,0,0,0
A,817.0,70.0,70.0,3.0,2.0,2.0,casa,flores,-34.615977574974565,-58.47547675613508,0,0,0
A,394.0,34.0,34.0,2.0,1.0,1.0,departamento,caballito,-34.61806228324436,-58.42966036650602,0,0,0
A,635.0,40.0,40.0,2.0,1.0,1.0,departamento,boedo,-34.64033312301131,-58.41516195696358,1,0,0
A,927.0,65.0,65.0,2.0,1.0,1.0,ph,villa urquiza,-34.577418760146195,-58.49131316240314,0,0,0
A,577.0,50.0,50.0,2.0,1.0,1.0,ph,boedo,-34.63492116400766,-58.41196144689839,0,0,0
A,912.0,51.0,51.0,2.0,1.0,1.0,departamento,colegiales,-34.572979146329615,-58.469036020901584,0,0,0
A,591.0,32.0,32.0,2.0,1.0,1.0,departamento,colegiales,-34.56344844169185,-58.44442531718216,0,0,0
A,702.0,50.0,50.0,2.0,1.0,1.0,departamento,almagro,-34.61444708627687,-58.39475432689447,0,0,0
A,636.0,47.0,47.0,2.0,1.0,1.0,departamento,caballito,-34.61694680495234,-58.42947478796969,0,0,0
A,514.0,42.0,42.0,2.0,1.0,1.0,ph,almagro,-34.60006926758828,-58.40354992499777,0,0,0
A,873.0,58.0,58.0,3.0,1.0,2.0,departamento,almagro,-34.63928467812445,-58.41134160285958,1,0,0
A,660.0,29.0,29.0,1.0,1.0,1.0,departamento,nunez,-34.56307972946705,-58.47181848879968,1,0,0
A,608.0,37.0,37.0,1.0,1.0,1.0,departamento,boedo,-34.61888791003704,-58.41544585478363,0,0,0
A,870.0,47.0,47.0,3.0,2.0,2.0,departamento,palermo,-34.583078956906675,-58.44100118574539,0,0,0
A,591.0,46.0,46.0,3.0,2.0,2.0,ph,villa urquiza,-34.56176636089965,-58.49091960082325,0,0,0
A,652.0,47.0,47.0,2.0,1.0,1.0,departamento,boedo,-34.644613429785586,-58.43174157017506,0,0,0
A,519.0,37.0,37.0,2.0,1.0,1.0,departamento,villa crespo,-34.595805416878164,-58.44401976014556,0,0,0
A,677.0,56.0,56.0,3.0,2.0,1.0,departamento,boedo,-34.62822034180515,-58.41991519788738,0,0,0
A,361.0,27.0,27.0,2.0,1.0,1.0,departamento,villa crespo,-34.58252349204738,-58.45103549988398,0,0,0
A,434.0,41.0,41.0,2.0,1.0,1.0,departamento,san telmo,-34.619273870876604,-58.37750919615249,0,0,0
A,715.0,36.0,36.0,3.0,2.0,1.0,departamento,recoleta,-34.58650807589646,-58.38469938363079,0,0,0
A,881.0,50.0,50.0,2.0,1.0,1.0,ph,villa urquiza,-34.571169437430754,-58.47835533624106,0,0,0
A,230.0,20.0,20.0,1.0,1.0,1.0,departamento,boedo,-34.6314524846666,-58.41860503577096,0,0,0
A,967.0,62.0,62.0,3.0,2.0,1.0,departamento,colegiales,-34.59400148295283,-58.43669152809457,0,0,0
A,315.0,38.0,38.0,1.0,1.0,1.0,departamento,almagro,-34.611890026043085,-58.40192501652449,0,0,0
A,665.0,35.0,35.0,1.0,1.0,1.0,departamento,caballito,-34.63289602167826,-58.41402128893078,0,0,0
A,496.0,21.0,21.0,1.0,1.0,1.0,departamento,recoleta,-34.60659734512614,-58.41932212272094,0,0,0
A,882.0,64.0,64.0,4.0,3.0,2.0,departamento,boedo,-34.63979130012962,-58.42476373105041,0,0,0
A,272.0,27.0,27.0,2.0,1.0,1.0,departamento,flores,-34.597278985540775,-58.465152718796695,0,0,0
A,964.0,107.0,107.0,5.0,4.0,3.0,departamento,flores,-34.63329783697778,-58.47168790291365,0,0,0
A,459.0,30.0,30.0,1.0,1.0,1.0,departamento,belgrano,-34.565374277145914,-58.47410469367254,0,0,0
A,290.0,23.0,23.0,1.0,1.0,1.0,departamento,almagro,-34.60932546142034,-58.40009577159124,0,0,0
A,434.0,31.0,31.0,1.0,1.0,1.0,departamento,boedo,-34.621515861025564,-58.41919216598203,0,1,0
A,618.0,46.0,46.0,2.0,1.0,1.0,ph,caballito,-34.60983286241107,-58.4438932182903,0,0,0
A,719.0,47.0,47.0,2.0,1.0,1.0,departamento,caballito,-34.62462571277572,-58.44879691547409,0,0,0
A,257.0,20.0,20.0,1.0,1.0,1.0,departamento,boedo,-34.6348184668905,-58.425084427065855,0,0,0
A,433.0,37.0,37.0,2.0,1.0,1.0,departamento,flores,-34.644303148032435,-58.45230624612222,0,0,0
A,385.0,34.0,34.0,1.0,1.0,1.0,departamento,villa urquiza,-34.57195779359584,-58.51899253064238,0,0,0
A,761.0,57.0,57.0,2.0,1.0,1.0,departamento,caballito,-34.605112155350824,-58.43383328738688,0,0,0
A,567.0,44.0,44.0,1.0,1.0,1.0,departamento,villa urquiza,-34.59180172671811,-58.46545956819456,0,0,0
A,697.0,37.0,37.0,2.0,1.0,1.0,departamento,recoleta,-34.59435214628403,-58.37836468701504,0,0,0
A,604.0,46.0,46.0,3.0,2.0,2.0,departamento,flores,-34.630731214757475,-58.46836221977712,0,0,0
A,948.0,52.0,52.0,2.0,1.0,1.0,ph,san telmo,-34.630882271402285,-58.37243651948391,0,0,0
A,166.0,20.0,20.0,1.0,1.0,1.0,departamento,almagro,-34.607143764262055,-58.400033343573966,0,0,0
A,369.0,23.0,23.0,1.0,1.0,1.0,departamento,nunez,-34.52887039016103,-58.48307010376542,0,0,0
A,781.0,44.0,44.0,2.0,1.0,1.0,departamento,villa urquiza,-34.56239716956174,-58.488563230103445,0,0,0
A,691.0,50.0,50.0,2.0,1.0,1.0,ph,flores,-34.61145004894163,-58.46500056173326,1,0,0
A,478.0,40.0,40.0,2.0,1.0,1.0,departamento,caballito,-34.6011514423158,-58.4266492307751,0,0,0
A,364.0,30.0,30.0,2.0,1.0,1.0,departamento,villa crespo,-34.61544023096283,-58.43946547936165,0,0,0
A,436.0,40.0,40.0,2.0,1.0,1.0,departamento,flores,-34.629786593552254,-58.46505785842644,0,0,0
A,827.0,59.0,59.0,3.0,2.0,1.0,departamento,villa urquiza,-34.585522310725125,-58.46278348800034,0,0,0
A,493.0,37.0,37.0,2.0,1.0,1.0,departamento,san telmo,-34.62057002866703,-58.35606394137074,0,0,0
A,343.0,41.0,41.0,1.0,1.0,1.0,departamento,san telmo,-34.64068929080108,-58.37101470732224,0,0,0
A,732.0,39.0,39.0,2.0,1.0,1.0,departamento,nunez,-34.547920912152534,-58.456371279499606,0,0,0
A,660.0,46.0,46.0,2.0,1.0,1.0,departamento,belgrano,-34.569647380092746,-58.45717470112053,1,1,0
A,582.0,43.0,43.0,2.0,1.0,1.0,departamento,san telmo,-34.608457509015615,-58.3574213916378,0,0,0
A,503.0,42.0,42.0,2.0,1.0,1.0,departamento,villa crespo,-34.60757263871645,-58.44736451925677,0,0,0
A,826.0,38.0,38.0,2.0,1.0,1.0,departamento,belgrano,-34.5635352783862,-58.44189383842506,0,0,0
A,494.0,31.0,31.0,1.0,1.0,1.0,departamento,nunez,-34.55693765089683,-58.44928799001413,1,0,0
A,915.0,56.0,56.0,3.0,2.0,1.0,departamento,nunez,-34.55761221533704,-58.46291667728296,0,0,0
A,752.0,55.0,55.0,2.0,1.0,1.0,ph,boedo,-34.62278275922532,-58.40829483180968,0,0,0
A,828.0,37.0,37.0,2.0,1.0,1.0,departamento,san telmo,-34.62348041292187,-58.36683009870089,0,0,0
A,493.0,38.0,38.0,1.0,1.0,1.0,departamento,villa urquiza,-34.57136139643408,-58.486553621636766,0,0,0
A,682.0,49.0,49.0,2.0,1.0,1.0,departamento,villa urquiza,-34.58929262161362,-58.47691571811278,0,0,0
A,873.0,62.0,62.0,3.0,2.0,1.0,departamento,boedo,-34.637102104036934,-58.422900171528354,0,0,0
A,610.0,42.0,42.0,2.0,1.0,1.0,departamento,villa urquiza,-34.55838088402395,-58.49529694645132,0,0,0
A,744.0,49.0,49.0,2.0,1.0,1.0,departamento,villa crespo,-34.606635112009634,-58.428345256617376,0,0,0
A,886.0,107.0,107.0,6.0,5.0,4.0,departamento,almagro,-34.6240181339342,-58.43316250095261,0,0,0
A,452.0,50.0,50.0,1.0,1.0,1.0,departamento,boedo,-34.60956159012418,-58.4172719252827,0,1,0
A,517.0,47.0,47.0,2.0,1.0,1.0,departamento,flores,-34.62174196969316,-58.4660679618807,0,0,0
A,496.0,41.0,41.0,1.0,1.0,1.0,departamento,caballito,-34.59675088920399,-58.42534759565369,0,0,0
A,458.0,43.0,43.0,2.0,1.0,1.0,departamento,san telmo,-34.61227264748876,-58.37219288663395,0,0,0
A,702.0,58.0,58.0,2.0,1.0,1.0,departamento,boedo,-34.61792637794578,-58.39938166345895,0,1,0
A,369.0,25.0,25.0,1.0,1.0,1.0,departamento,recoleta,-34.5925864628246,-58.390749436851145,0,0,0
A,538.0,47.0,47.0,2.0,1.0,1.0,ph,boedo,-34.6587410187447,-58.42375506978832,0,0,0
A,359.0,30.0,30.0,2.0,1.0,1.0,departamento,caballito,-34.61500943828052,-58.44443843091607,0,0,0
A,560.0,36.0,36.0,1.0,1.0,1.0,departamento,villa crespo,-34.60341373150043,-58.44143723303341,0,0,0
A,742.0,48.0,48.0,2.0,1.0,1.0,departamento,villa urquiza,-34.576069952412766,-58.498245813894016,0,1,0
A,420.0,44.0,44.0,3.0,2.0,2.0,departamento,boedo,-34.62585596269737,-58.45450694920213,0,0,0
A,815.0,37.0,37.0,2.0,1.0,1.0,departamento,belgrano,-34.553660093710256,-58.45754868664435,0,0,0
A,450.0,40.0,40.0,2.0,1.0,1.0,departamento,flores,-34.642455887963294,-58.45923310920487,0,1,0
A,616.0,57.0,57.0,3.0,2.0,1.0,departamento,flores,-34.62965289318869,-58.48168510681612,0,0,0
A,438.0,31.0,31.0,1.0,1.0,1.0,departamento,caballito,-34.607976402669586,-58.453720779360665,0,0,0
A,506.0,27.0,27.0,1.0,1.0,1.0,departamento,nunez,-34.542265815366044,-58.45148607180617,0,0,0
A,817.0,48.0,48.0,2.0,1.0,1.0,departamento,palermo,-34.556531641625014,-58.41381370122888,0,1,0
A,725.0,42.0,42.0,2.0,1.0,1.0,departamento,caballito,-34.61818723527661,-58.426645388963856,0,0,0
A,626.0,48.0,48.0,2.0,1.0,1.0,departamento,villa urquiza,-34.578328435121705,-58.50535268908133,1,0,0
A,503.0,37.0,37.0,1.0,1.0,1.0,departamento,nunez,-34.5627185857592,-58.47211241605558,0,0,0
A,866.0,49.0,49.0,2.0,1.0,1.0,departamento,caballito,-34.616751216620074,-58.43443943634732,0,0,0
A,393.0,39.0,39.0,2.0,1.0,1.0,departamento,boedo,-34.63714571272325,-58.40616795677797,0,0,0
A,389.0,30.0,30.0,1.0,1.0,1.0,departamento,almagro,-34.59748211611469,-58.4215958541014,0,0,0
A,394.0,23.0,23.0,1.0,1.0,1.0,departamento,nunez,-34.556038894134886,-58.48388493768867,0,0,0
A,998.0,49.0,49.0,2.0,1.0,1.0,departamento,villa urquiza,-34.560917068596105,-58.49502916112166,0,0,0
A,667.0,54.0,54.0,2.0,1.0,1.0,departamento,villa urquiza,-34.57213817629663,-58.47838210864354,0,0,0
A,549.0,44.0,44.0,2.0,1.0,1.0,departamento,almagro,-34.61345135059778,-58.40428672243065,0,0,0
A,740.0,43.0,43.0,2.0,1.0,1.0,departamento,villa urquiza,-34.589322228577245,-58.500140838219664,0,0,0
A,730.0,59.0,59.0,2.0,1.0,1.0,departamento,recoleta,-34.57453766194247,-58.39724014754776,0,0,0
A,506.0,43.0,43.0,2.0,1.0,1.0,ph,recoleta,-34.59464888472681,-58.39041443394724,0,0,0
A,337.0,28.0,28.0,1.0,1.0,1.0,departamento,villa urquiza,-34.57447911756048,-58.4774609226335,0,0,0
A,920.0,58.0,58.0,3.0,2.0,1.0,departamento,belgrano,-34.532700355238326,-58.46163095885608,0,0,0
A,859.0,48.0,48.0,3.0,2.0,1.0,departamento,nunez,-34.53653348625293,-58.45171425054953,0,0,0
